#,Freq,Mode,Shift,Offset,"TX Freq",Enc/Dec,Tone,Code,Show,Name,Power,Scan,Clk,Step,Scan2,Scan3,Scan4,Scan5,Scan6,Description
294,"145.0875 ",FM,Minus,0,,0,,,Name,GB3WE,4,0,Off,,,,,,,
295,"434.9500 ",FM,Minus,0,,0,,,Name,GB3WF,4,0,Off,,,,,,,
296,"434.7500 ",FM,Minus,0,,0,,,Name,GB3WG,4,0,Off,,,,,,,
297,"145.0500 ",FM,Minus,0,,0,,,Name,GB3WH,4,0,Off,,,,,,,
298,"434.9750 ",FM,Minus,0,,0,,,Name,GB3WI,4,0,Off,,,,,,,
299,"434.7250 ",FM,Minus,0,,0,,,Name,GB3WJ,4,0,Off,,,,,,,
300,"145.1750 ",FM,Minus,0,,0,,,Name,GB3WK,4,0,Off,,,,,,,
301,"438.5500 ",FM,Minus,0,,0,,,Name,GB3WL,4,0,Off,,,,,,,
302,"434.6000 ",FM,Minus,0,,0,,,Name,GB3WN,4,0,Off,,,,,,,
303,"438.5375 ",FM,Minus,0,,0,,,Name,GB3WP,4,0,Off,,,,,,,
304,"145.0000 ",FM,Minus,0,,0,,,Name,GB3WR,4,0,Off,,,,,,,
305,"145.1500 ",FM,Minus,0,,0,,,Name,GB3WS,4,0,Off,,,,,,,
306,"145.1750 ",FM,Minus,0,,0,,,Name,GB3WT,4,0,Off,,,,,,,
307,"438.4250 ",FM,Minus,0,,0,,,Name,GB3WU,4,0,Off,,,,,,,
308,"145.1750 ",FM,Minus,0,,0,,,Name,GB3WW,4,0,Off,,,,,,,
309,"50.5200 ",FM,Minus,0,,0,,,Name,GB3WX-10,4,0,Off,,,,,,,
310,"29.2100 ",FM,Minus,0,,0,,,Name,GB3WX-6,4,0,Off,,,,,,,
311,"51.3000 ",FM,Minus,0,,0,,,Name,GB3WY,4,0,Off,,,,,,,
312,"51.2300 ",FM,Minus,0,,0,,,Name,GB3XD,4,0,Off,,,,,,,
313,"438.4875 ",FM,Minus,0,,0,,,Name,GB3XL,4,0,Off,,,,,,,
314,"438.5250 ",FM,Minus,0,,0,,,Name,GB3XN,4,0,Off,,,,,,,
315,"145.0875 ",FM,Minus,0,,0,,,Name,GB3XP,4,0,Off,,,,,,,
316,"434.9250 ",FM,Minus,0,,0,,,Name,GB3XX,4,0,Off,,,,,,,
317,"145.1500 ",FM,Minus,0,,0,,,Name,GB3YC,4,0,Off,,,,,,,
318,"434.9500 ",FM,Minus,0,,0,,,Name,GB3YL,4,0,Off,,,,,,,
319,"434.6500 ",FM,Minus,0,,0,,,Name,GB3YS,4,0,Off,,,,,,,
320,"145.1875 ",FM,Minus,0,,0,,,Name,GB3YW,4,0,Off,,,,,,,
321,"145.1375 ",FM,Minus,0,,0,,,Name,GB3ZA,4,0,Off,,,,,,,
322,"438.4250 ",FM,Minus,0,,0,,,Name,GB3ZB,4,0,Off,,,,,,,
323,"438.5750 ",FM,Minus,0,,0,,,Name,GB3ZI,4,0,Off,,,,,,,
324,"51.3100 ",FM,Minus,0,,0,,,Name,GB3ZW,4,0,Off,,,,,,,
325,"438.4250 ",FM,Minus,0,,0,,,Name,GB3ZX,4,0,Off,,,,,,,
326,"51.3000 ",FM,Minus,0,,0,,,Name,GB3ZY,4,0,Off,,,,,,,
327,"434.8000 ",FM,Minus,0,,0,,,Name,GB40PY,4,0,Off,,,,,,,
328,"430.6750 ",FM,Minus,0,,0,,,Name,GB7AA,4,0,Off,,,,,,,
329,"430.9125 ",FM,Minus,0,,0,,,Name,GB7AD,4,0,Off,,,,,,,
330,"430.7000 ",FM,Minus,0,,0,,,Name,GB7AU,4,0,Off,,,,,,,
331,"430.4375 ",FM,Minus,0,,0,,,Name,GB7AV,4,0,Off,,,,,,,
332,"430.4500 ",FM,Minus,0,,0,,,Name,GB7BD,4,0,Off,,,,,,,
333,"430.6625 ",FM,Minus,0,,0,,,Name,GB7BE,4,0,Off,,,,,,,
334,"430.5750 ",FM,Minus,0,,0,,,Name,GB7BH,4,0,Off,,,,,,,
335,"430.4000 ",FM,Minus,0,,0,,,Name,GB7BM,4,0,Off,,,,,,,
336,"430.4500 ",FM,Minus,0,,0,,,Name,GB7BP,4,0,Off,,,,,,,
337,"430.1625 ",FM,Minus,0,,0,,,Name,GB7BS,4,0,Off,,,,,,,
338,"430.4375 ",FM,Minus,0,,0,,,Name,GB7BX,4,0,Off,,,,,,,
339,"430.7000 ",FM,Minus,0,,0,,,Name,GB7CD,4,0,Off,,,,,,,
340,"430.5125 ",FM,Minus,0,,0,,,Name,GB7CF,4,0,Off,,,,,,,
341,"430.4750 ",FM,Minus,0,,0,,,Name,GB7CH,4,0,Off,,,,,,,
342,"145.1000 ",FM,Minus,0,,0,,,Name,GB7CM,4,0,Off,,,,,,,
343,"145.0375 ",FM,Minus,0,,0,,,Name,GB7CT,4,0,Off,,,,,,,
344,"430.4000 ",FM,Minus,0,,0,,,Name,GB7CW,4,0,Off,,,,,,,
345,"430.6625 ",FM,Minus,0,,0,,,Name,GB7DB,4,0,Off,,,,,,,
346,"430.4875 ",FM,Minus,0,,0,,,Name,GB7DC,4,0,Off,,,,,,,
347,"430.6625 ",FM,Minus,0,,0,,,Name,GB7DD,4,0,Off,,,,,,,
348,"430.6000 ",FM,Minus,0,,0,,,Name,GB7DE-B,4,0,Off,,,,,,,
349,"145.0375 ",FM,Minus,0,,0,,,Name,GB7DE-C,4,0,Off,,,,,,,
350,"430.5375 ",FM,Minus,0,,0,,,Name,GB7DG,4,0,Off,,,,,,,
351,"430.9125 ",FM,Minus,0,,0,,,Name,GB7DK-B,4,0,Off,,,,,,,
352,"145.0875 ",FM,Minus,0,,0,,,Name,GB7DK-C,4,0,Off,,,,,,,
353,"430.4125 ",FM,Minus,0,,0,,,Name,GB7DN,4,0,Off,,,,,,,
354,"430.4250 ",FM,Minus,0,,0,,,Name,GB7DR,4,0,Off,,,,,,,
355,"430.4250 ",FM,Minus,0,,0,,,Name,GB7DS,4,0,Off,,,,,,,
356,"430.6125 ",FM,Minus,0,,0,,,Name,GB7DV,4,0,Off,,,,,,,
357,"430.7000 ",FM,Minus,0,,0,,,Name,GB7DX,4,0,Off,,,,,,,
358,"430.5750 ",FM,Minus,0,,0,,,Name,GB7EB,4,0,Off,,,,,,,
359,"430.6750 ",FM,Minus,0,,0,,,Name,GB7ED,4,0,Off,,,,,,,
360,"430.7125 ",FM,Minus,0,,0,,,Name,GB7EL,4,0,Off,,,,,,,
361,"430.5375 ",FM,Minus,0,,0,,,Name,GB7EN,4,0,Off,,,,,,,
362,"430.4000 ",FM,Minus,0,,0,,,Name,GB7EP,4,0,Off,,,,,,,
363,"145.1750 ",FM,Minus,0,,0,,,Name,GB7ER,4,0,Off,,,,,,,
364,"430.4375 ",FM,Minus,0,,0,,,Name,GB7ES,4,0,Off,,,,,,,
365,"430.7125 ",FM,Minus,0,,0,,,Name,GB7EX,4,0,Off,,,,,,,
366,"438.5750 ",FM,Minus,0,,0,,,Name,GB7FC,4,0,Off,,,,,,,
367,"430.6125 ",FM,Minus,0,,0,,,Name,GB7FH,4,0,Off,,,,,,,
368,"430.7375 ",FM,Minus,0,,0,,,Name,GB7FK-B,4,0,Off,,,,,,,
369,"145.1875 ",FM,Minus,0,,0,,,Name,GB7FK-C,4,0,Off,,,,,,,
370,"430.6625 ",FM,Minus,0,,0,,,Name,GB7FW,4,0,Off,,,,,,,
371,"430.4250 ",FM,Minus,0,,0,,,Name,GB7GB,4,0,Off,,,,,,,
372,"430.4375 ",FM,Minus,0,,0,,,Name,GB7GC,4,0,Off,,,,,,,
373,"145.0875 ",FM,Minus,0,,0,,,Name,GB7GD,4,0,Off,,,,,,,
374,"430.6875 ",FM,Minus,0,,0,,,Name,GB7GF,4,0,Off,,,,,,,
375,"430.7125 ",FM,Minus,0,,0,,,Name,GB7GL,4,0,Off,,,,,,,
376,"430.4125 ",FM,Minus,0,,0,,,Name,GB7GT,4,0,Off,,,,,,,
377,"430.4500 ",FM,Minus,0,,0,,,Name,GB7HD-B,4,0,Off,,,,,,,
378,"430.6375 ",FM,Minus,0,,0,,,Name,GB7HM,4,0,Off,,,,,,,
379,"430.4500 ",FM,Minus,0,,0,,,Name,GB7HR,4,0,Off,,,,,,,
380,"430.4250 ",FM,Minus,0,,0,,,Name,GB7HS,4,0,Off,,,,,,,
381,"430.4875 ",FM,Minus,0,,0,,,Name,GB7HU,4,0,Off,,,,,,,
382,"430.5750 ",FM,Minus,0,,0,,,Name,GB7HX,4,0,Off,,,,,,,
383,"1,270.6500 ",FM,Minus,0,,0,,,Name,GB7IC-A,4,0,Off,,,,,,,
384,"430.4500 ",FM,Minus,0,,0,,,Name,GB7IC-B,4,0,Off,,,,,,,
385,"145.0625 ",FM,Minus,0,,0,,,Name,GB7IC-C,4,0,Off,,,,,,,
386,"438.5750 ",FM,Minus,0,,0,,,Name,GB7ID,4,0,Off,,,,,,,
387,"430.5375 ",FM,Minus,0,,0,,,Name,GB7IK,4,0,Off,,,,,,,
388,"430.6125 ",FM,Minus,0,,0,,,Name,GB7IQ,4,0,Off,,,,,,,
389,"430.4625 ",FM,Minus,0,,0,,,Name,GB7JB,4,0,Off,,,,,,,
390,"430.6375 ",FM,Minus,0,,0,,,Name,GB7JF,4,0,Off,,,,,,,
391,"430.7125 ",FM,Minus,0,,0,,,Name,GB7JH-B,4,0,Off,,,,,,,
392,"145.0500 ",FM,Minus,0,,0,,,Name,GB7JH-C,4,0,Off,,,,,,,
393,"430.6125 ",FM,Minus,0,,0,,,Name,GB7KH,4,0,Off,,,,,,,
394,"430.6625 ",FM,Minus,0,,0,,,Name,GB7LE,4,0,Off,,,,,,,
395,"430.5375 ",FM,Minus,0,,0,,,Name,GB7LF,4,0,Off,,,,,,,
396,"430.4000 ",FM,Minus,0,,0,,,Name,GB7LN,4,0,Off,,,,,,,
397,"430.4000 ",FM,Minus,0,,0,,,Name,GB7LP,4,0,Off,,,,,,,
398,"145.0000 ",FM,Minus,0,,0,,,Name,GB7MA,4,0,Off,,,,,,,
399,"430.7000 ",FM,Minus,0,,0,,,Name,GB7MB,4,0,Off,,,,,,,
400,"430.5375 ",FM,Minus,0,,0,,,Name,GB7MC,4,0,Off,,,,,,,
401,"430.6375 ",FM,Minus,0,,0,,,Name,GB7MH,4,0,Off,,,,,,,
402,"430.7375 ",FM,Minus,0,,0,,,Name,GB7MR,4,0,Off,,,,,,,
403,"430.6875 ",FM,Minus,0,,0,,,Name,GB7NB,4,0,Off,,,,,,,
404,"430.4500 ",FM,Minus,0,,0,,,Name,GB7NE,4,0,Off,,,,,,,
405,"145.1500 ",FM,Minus,0,,0,,,Name,GB7NI,4,0,Off,,,,,,,
406,"430.4625 ",FM,Minus,0,,0,,,Name,GB7NL,4,0,Off,,,,,,,
407,"430.4625 ",FM,Minus,0,,0,,,Name,GB7NM,4,0,Off,,,,,,,
408,"430.1625 ",FM,Minus,0,,0,,,Name,GB7NS,4,0,Off,,,,,,,
409,"430.5375 ",FM,Minus,0,,0,,,Name,GB7NU,4,0,Off,,,,,,,
410,"145.1125 ",FM,Minus,0,,0,,,Name,GB7OK,4,0,Off,,,,,,,
411,"145.0625 ",FM,Minus,0,,0,,,Name,GB7PB,4,0,Off,,,,,,,
412,"145.1375 ",FM,Minus,0,,0,,,Name,GB7PD-C,4,0,Off,,,,,,,
413,"430.9125 ",FM,Minus,0,,0,,,Name,GB7PI,4,0,Off,,,,,,,
414,"430.4250 ",FM,Minus,0,,0,,,Name,GB7PN,4,0,Off,,,,,,,
415,"430.4375 ",FM,Minus,0,,0,,,Name,GB7PP,4,0,Off,,,,,,,
416,"430.7125 ",FM,Minus,0,,0,,,Name,GB7PT,4,0,Off,,,,,,,
417,"145.0750 ",FM,Minus,0,,0,,,Name,GB7RB-C,4,0,Off,,,,,,,
418,"145.0375 ",FM,Minus,0,,0,,,Name,GB7RN,4,0,Off,,,,,,,
419,"430.6000 ",FM,Minus,0,,0,,,Name,GB7RR,4,0,Off,,,,,,,
420,"145.0000 ",FM,Minus,0,,0,,,Name,GB7RW,4,0,Off,,,,,,,
421,"438.5500 ",FM,Minus,0,,0,,,Name,GB7RY,4,0,Off,,,,,,,
422,"145.0000 ",FM,Minus,0,,0,,,Name,GB7SB,4,0,Off,,,,,,,
423,"430.4750 ",FM,Minus,0,,0,,,Name,GB7SC,4,0,Off,,,,,,,
424,"430.4125 ",FM,Minus,0,,0,,,Name,GB7SD,4,0,Off,,,,,,,
425,"430.4750 ",FM,Minus,0,,0,,,Name,GB7SE,4,0,Off,,,,,,,
426,"145.1375 ",FM,Minus,0,,0,,,Name,GB7SF,4,0,Off,,,,,,,
427,"438.5625 ",FM,Minus,0,,0,,,Name,GB7SH,4,0,Off,,,,,,,
428,"438.4750 ",FM,Minus,0,,0,,,Name,GB7SJ,4,0,Off,,,,,,,
429,"430.6750 ",FM,Minus,0,,0,,,Name,GB7SN,4,0,Off,,,,,,,
430,"430.5750 ",FM,Minus,0,,0,,,Name,GB7SO,4,0,Off,,,,,,,
431,"430.6375 ",FM,Minus,0,,0,,,Name,GB7SR,4,0,Off,,,,,,,
432,"430.7375 ",FM,Minus,0,,0,,,Name,GB7SS,4,0,Off,,,,,,,
433,"430.1625 ",FM,Minus,0,,0,,,Name,GB7TD,4,0,Off,,,,,,,
434,"145.1750 ",FM,Minus,0,,0,,,Name,GB7TE,4,0,Off,,,,,,,
435,"430.6875 ",FM,Minus,0,,0,,,Name,GB7TP,4,0,Off,,,,,,,
436,"438.4875 ",FM,Minus,0,,0,,,Name,GB7TQ,4,0,Off,,,,,,,
437,"430.4750 ",FM,Minus,0,,0,,,Name,GB7TV,4,0,Off,,,,,,,
438,"430.7000 ",FM,Minus,0,,0,,,Name,GB7VO,4,0,Off,,,,,,,
439,"430.4875 ",FM,Minus,0,,0,,,Name,GB7WB,4,0,Off,,,,,,,
440,"430.4875 ",FM,Minus,0,,0,,,Name,GB7WC,4,0,Off,,,,,,,
441,"430.4875 ",FM,Minus,0,,0,,,Name,GB7WF,4,0,Off,,,,,,,
442,"430.4125 ",FM,Minus,0,,0,,,Name,GB7WI,4,0,Off,,,,,,,
443,"430.4625 ",FM,Minus,0,,0,,,Name,GB7WL,4,0,Off,,,,,,,
444,"430.9125 ",FM,Minus,0,,0,,,Name,GB7WP,4,0,Off,,,,,,,
445,"430.6000 ",FM,Minus,0,,0,,,Name,GB7WT,4,0,Off,,,,,,,
446,"1,291.3000 ",FM,Minus,0,,0,,,Name,GB7YD-A,4,0,Off,,,,,,,
447,"430.5125 ",FM,Minus,0,,0,,,Name,GB7YD-B,4,0,Off,,,,,,,
448,"145.0750 ",FM,Minus,0,,0,,,Name,GB7YD-C,4,0,Off,,,,,,,
449,"430.4875 ",FM,Minus,0,,0,,,Name,GB7ZP,4,0,Off,,,,,,,
450,"0.0000 ",FM,Minus,0,,0,,,Name,repeater,4,0,Off,,,,,,,
