<pre>** 
			SELECT * FROM
            	(SELECT *  FROM `e107_repeater`
				   ) as tmp
				left join `e107_repeater_band` on tmp.repeater_band_fk=repeater_band_id
				left join `e107_repeater_channel` on tmp.repeater_channel_fk=repeater_channelID
				left join `e107_repeater_type` on tmp.repeater_type_fk=repeater_type_id
				left join `e107_repeater_region` on tmp.repeater_region_fk=repeater_region_id
				left join `e107_repeater_ctcss` on tmp.repeater_ctcss_fk=repeater_ctcss_id
				left join `e107_repeater_status` on tmp.repeater_status_fk=repeater_status_id
				 WHERE repeater_id > 0 
				 ORDER BY repeater_callsign
				 </pre><br />
#,Freq,Mode,Shift,Offset,"TX Freq",Enc/Dec,Tone,Code,Show,Name,Power,Scan,Clk,Step,Scan2,Scan3,Scan4,Scan5,Scan6,Description,"BANK 1","BANK 2","BANK 3","BANK 4","BANK 5","BANK 6","BANK 7","BANK 8","BANK 9",BANK10,BANK11,BANK12,BANK13,BANK14,BANK15,BANK16,BANK17,BANK18,BANK19,BANK20,BANK21,BANK22,BANK23,BANK24,PRFRQ,SMSQL,RXATT,ELL,Masked,Internet,DCSinv
183,"434.6000 ",FM,Minus,0,"433.0000 ",OFF,77.0,023,,GB3MK,HIGH,,OFF,"12.5 K",,,,,,", MILTON KEYNES, , IO92OB, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
184,"1,291.1500 ",FM,Minus,0,"1,297.1500 ",OFF,67.0,023,,GB3MM,HIGH,,OFF,"12.5 K",,,,,,", WOLVERHAMPTON, , IO82XP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
185,"145.0500 ",FM,Minus,0,"145.6500 ",OFF,82.5,023,,GB3MN,HIGH,,OFF,"12.5 K",,,,,,", DISLEY, , IO83XH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
186,"145.1500 ",FM,Minus,0,"145.7500 ",OFF,110.9,023,,GB3MP,HIGH,,OFF,"12.5 K",,,,,,", DENBIGH, , IO83IF, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
187,"434.9500 ",FM,Minus,0,"433.3500 ",OFF,82.5,023,,GB3MR,HIGH,,OFF,"12.5 K",,,,,,", STOCKPORT, , IO83XH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
188,"434.7750 ",FM,Minus,0,"433.1750 ",OFF,67.0,023,,GB3MS,HIGH,,OFF,"12.5 K",,,,,,", WORCESTER, , IO82VE, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
189,"438.5000 ",FM,Minus,0,"430.9000 ",OFF,110.9,023,,GB3MT,HIGH,,OFF,"12.5 K",,,,,,", MAGHERAFELT, , IO64QS, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
190,"434.8500 ",FM,Minus,0,"433.2500 ",OFF,67.0,023,,GB3MW,HIGH,,OFF,"12.5 K",,,,,,", LEAMINGTON SPA, , IO92FH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
191,"145.0125 ",FM,Minus,0,"145.6125 ",OFF,71.9,023,,GB3NA,HIGH,,OFF,"12.5 K",,,,,,", SHEFFIELD, , IO93GK, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
192,"145.0250 ",FM,Minus,0,"145.6250 ",OFF,94.8,023,,GB3NB,HIGH,,OFF,"12.5 K",,,,,,", NORWICH, , JO02PN, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
193,"145.1250 ",FM,Minus,0,"145.7250 ",OFF,77.0,023,,GB3NC,HIGH,,OFF,"12.5 K",,,,,,", ST AUSTELL, , IO70OJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
194,"434.9500 ",FM,Minus,0,"433.3500 ",OFF,77.0,023,,GB3ND,HIGH,,OFF,"12.5 K",,,,,,", BIDEFORD, , IO71VA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
195,"145.1625 ",FM,Minus,0,"145.7625 ",OFF,118.8,023,,GB3NE,HIGH,,OFF,"12.5 K",,,,,,", NEWBURY, , IO91HJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
196,"145.0250 ",FM,Minus,0,"145.6250 ",OFF,77.0,023,,GB3NF,HIGH,,OFF,"12.5 K",,,,,,", NOTTINGHAM, , IO92KX, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
197,"145.0250 ",FM,Minus,0,"145.6250 ",OFF,67.0,023,,GB3NG,HIGH,,OFF,"12.5 K",,,,,,", FRASERBURGH, , IO87XO, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
198,"434.6750 ",FM,Minus,0,"433.0750 ",OFF,77.0,023,,GB3NH,HIGH,,OFF,"12.5 K",,,,,,", NORTHAMPTON, , IO92NF, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
199,"145.1250 ",FM,Minus,0,"145.7250 ",OFF,110.9,023,,GB3NI,HIGH,,OFF,"12.5 K",,,,,,", BELFAST  N.I., , IO74CO, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
200,"434.7000 ",FM,Minus,0,"433.1000 ",OFF,103.5,023,,GB3NK,HIGH,,OFF,"12.5 K",,,,,,", ERITH, , JO01BL, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
201,"145.1750 ",FM,Minus,0,"145.7750 ",OFF,82.5,023,,GB3NL,HIGH,,OFF,"12.5 K",,,,,,", NORTH LONDON, , IO91XP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
202,"434.7750 ",FM,Minus,0,"433.1750 ",OFF,71.9,023,,GB3NM,HIGH,,OFF,"12.5 K",,,,,,", NOTTINGHAM, , IO92KX, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
203,"434.6500 ",FM,Minus,0,"433.0500 ",OFF,94.8,023,,GB3NN,HIGH,,OFF,"12.5 K",,,,,,", WELLS NORFOLK, , JO02JV, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
204,"1,291.0000 ",FM,Minus,0,"1,297.0000 ",OFF,94.8,023,,GB3NO,HIGH,,OFF,"12.5 K",,,,,,", NORWICH, , JO02PP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
205,"438.4875 ",FM,Minus,0,"430.8875 ",OFF,77.0,023,,GB3NP,HIGH,,OFF,"12.5 K",,,,,,", TOWCESTER, , IO92LD, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
206,"434.6000 ",FM,Minus,0,"433.0000 ",OFF,94.8,023,,GB3NR,HIGH,,OFF,"12.5 K",,,,,,", NORWICH, , JO02PP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
207,"430.6750 ",FM,Minus,0,"439.6750 ",OFF,82.5,023,,GB3NS,HIGH,,OFF,"12.5 K",,,,,,", CATERHAM, , IO91WG, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
208,"434.6000 ",FM,Minus,0,"433.0000 ",OFF,118.8,023,,GB3NT,HIGH,,OFF,"12.5 K",,,,,,", NEWCASTLE/TYNE, , IO94FW, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
209,"438.4875 ",FM,Minus,0,"430.8875 ",OFF,94.8,023,,GB3NU,HIGH,,OFF,"12.5 K",,,,,,", SHERINGHAM, , JO02OW, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
210,"145.0250 ",FM,Minus,0,"145.6250 ",OFF,67.0,023,,GB3NW,HIGH,,OFF,"12.5 K",,,,,,", WORCESTER, , IO82VE, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
211,"438.4500 ",FM,Minus,0,"430.8500 ",OFF,88.5,023,,GB3NX,HIGH,,OFF,"12.5 K",,,,,,", CRAWLEY SUSSEX, , IO91WB, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
212,"438.4250 ",FM,Minus,0,"430.8250 ",OFF,88.5,023,,GB3NY,HIGH,,OFF,"12.5 K",,,,,,", BRIDLINGTON, , IO94VC, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
213,"145.0125 ",FM,Minus,0,"145.6125 ",OFF,82.5,023,,GB3OA,HIGH,,OFF,"12.5 K",,,,,,", SOUTHPORT, , IO83LP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
214,"145.0500 ",FM,Minus,0,"145.6500 ",OFF,77.0,023,,GB3OC,HIGH,,OFF,"12.5 K",,,,,,", KIRKWALL, , IO88LX, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
215,"438.5500 ",FM,Minus,0,"430.9500 ",OFF,94.8,023,,GB3OH,HIGH,,OFF,"12.5 K",,,,,,", LINLITHGOW, , IO85EX, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
216,"430.5125 ",FM,Minus,0,"439.5125 ",OFF,82.5,023,,GB3OK,HIGH,,OFF,"12.5 K",,,,,,", BROMLEY, , JO01BJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
217,"438.5500 ",FM,Minus,0,"430.9500 ",OFF,110.9,023,,GB3OM,HIGH,,OFF,"12.5 K",,,,,,", OMAGH, , IO64JQ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
218,"434.7250 ",FM,Minus,0,"433.1250 ",OFF,94.8,023,,GB3OV,HIGH,,OFF,"12.5 K",,,,,,", ST NEOTS, , IO92VG, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
219,"438.5500 ",FM,Minus,0,"430.9500 ",OFF,82.5,023,,GB3OY,HIGH,,OFF,"12.5 K",,,,,,", BUCKHURST HILL, , JO01AO, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
220,"145.0250 ",FM,Minus,0,"145.6250 ",OFF,103.5,023,,GB3PA,HIGH,,OFF,"12.5 K",,,,,,", PAISLEY, , IO75QV, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
221,"145.1750 ",FM,Minus,0,"145.7750 ",OFF,71.9,023,,GB3PC,HIGH,,OFF,"12.5 K",,,,,,", PORTSMOUTH, , IO90KT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
222,"145.0750 ",FM,Minus,0,"145.6750 ",OFF,94.8,023,,GB3PE,HIGH,,OFF,"12.5 K",,,,,,", PETERBOROUGH, , IO92TN, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
223,"145.1500 ",FM,Minus,0,"145.7500 ",OFF,77.0,023,,GB3PI,HIGH,,OFF,"12.5 K",,,,,,", ROYSTON, , IO92XA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
224,"145.0625 ",FM,Minus,0,"145.6625 ",OFF,110.9,023,,GB3PK,HIGH,,OFF,"12.5 K",,,,,,", BALLYCASTLE NI, , IO65WE, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
225,"145.1625 ",FM,Minus,0,"145.7625 ",OFF,77.0,023,,GB3PL,HIGH,,OFF,"12.5 K",,,,,,", E.CORNWALL, , IO70VM, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
226,"145.0500 ",FM,Minus,0,"145.6500 ",OFF,110.9,023,,GB3PO,HIGH,,OFF,"12.5 K",,,,,,", IPSWICH, , JO02OB, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
227,"434.9750 ",FM,Minus,0,"433.3750 ",OFF,82.5,023,,GB3PP,HIGH,,OFF,"12.5 K",,,,,,", PRESTON, , IO83PS, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
228,"145.0750 ",FM,Minus,0,"145.6750 ",OFF,94.8,023,,GB3PR,HIGH,,OFF,"12.5 K",,,,,,", PERTH, , IO86GI, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
229,"1,291.0750 ",FM,Minus,0,"1,297.0750 ",OFF,77.0,023,,GB3PS,HIGH,,OFF,"12.5 K",,,,,,", ROYSTON, , IO92XA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
230,"434.6000 ",FM,Minus,0,"433.0000 ",OFF,94.8,023,,GB3PU,HIGH,,OFF,"12.5 K",,,,,,", PERTH, , IO86GI, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
231,"145.1750 ",FM,Minus,0,"145.7750 ",OFF,103.5,023,,GB3PW,HIGH,,OFF,"12.5 K",,,,,,", NEWTOWN POWYS, , IO82HL, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
232,"51.2800 ",FM,Minus,0,"50.7800 ",OFF,77.0,023,,GB3PX,HIGH,,OFF,"12.5 K",,,,,,", ROYSTON, , IO92XA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
233,"434.8000 ",FM,Minus,0,"433.2000 ",OFF,77.0,023,,GB3PY,HIGH,,OFF,"12.5 K",,,,,,", CAMBRIDGE, , JO02AF, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
234,"438.5000 ",FM,Minus,0,"430.9000 ",OFF,82.5,023,,GB3PZ,HIGH,,OFF,"12.5 K",,,,,,", DUKINFIELD, , IO83XL, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
235,"145.0375 ",FM,Minus,0,"145.6375 ",OFF,103.5,023,,GB3RA,HIGH,,OFF,"12.5 K",,,,,,", LLANDRINDOD WELLS, , IO82JH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
236,"434.8000 ",FM,Minus,0,"433.2000 ",OFF,71.9,023,,GB3RB,HIGH,,OFF,"12.5 K",,,,,,", BOLSOVER, , IO93IF, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
237,"145.0750 ",FM,Minus,0,"145.6750 ",OFF,118.8,023,,GB3RD,HIGH,,OFF,"12.5 K",,,,,,", READING, , IO91JM, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
238,"434.8750 ",FM,Minus,0,"433.2750 ",OFF,103.5,023,,GB3RE,HIGH,,OFF,"12.5 K",,,,,,", MAIDSTONE, , JO01HH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
239,"145.1750 ",FM,Minus,0,"145.7750 ",OFF,82.5,023,,GB3RF,HIGH,,OFF,"12.5 K",,,,,,", ACCRINGTON, , IO83TR, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
240,"434.8750 ",FM,Minus,0,"433.2750 ",OFF,94.8,023,,GB3RH,HIGH,,OFF,"12.5 K",,,,,,", AXMINSTER, , IO80MS, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
241,"434.8750 ",FM,Minus,0,"433.2750 ",OFF,118.8,023,,GB3RU,HIGH,,OFF,"12.5 K",,,,,,", READING, , IO91LK, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
242,"145.0500 ",FM,Minus,0,"145.6500 ",OFF,118.8,023,,GB3SB,HIGH,,OFF,"12.5 K",,,,,,", SELKIRK, , IO85ON, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
243,"145.0250 ",FM,Minus,0,"145.6250 ",OFF,71.9,023,,GB3SC,HIGH,,OFF,"12.5 K",,,,,,", BOURNEMOUTH, , IO90BR, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
244,"434.9500 ",FM,Minus,0,"433.3500 ",OFF,71.9,023,,GB3SD,HIGH,,OFF,"12.5 K",,,,,,", WEYMOUTH, , IO80SQ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
245,"1,291.0750 ",FM,Minus,0,"1,297.0750 ",OFF,103.5,023,,GB3SE,HIGH,,OFF,"12.5 K",,,,,,", STOKE ON TRENT, , IO83WA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
246,"438.5750 ",FM,Minus,0,"430.9750 ",OFF,77.0,023,,GB3SF,HIGH,,OFF,"12.5 K",,,,,,", SOUTH MOLTON, , IO81DA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
247,"434.9750 ",FM,Minus,0,"433.3750 ",OFF,94.8,023,,GB3SG,HIGH,,OFF,"12.5 K",,,,,,", PONTYPOOL, , IO81LR, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
248,"145.0250 ",FM,Minus,0,"145.6250 ",OFF,77.0,023,,GB3SI,HIGH,,OFF,"12.5 K",,,,,,", HELSTON, , IO70IC, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
249,"434.7500 ",FM,Minus,0,"433.1500 ",OFF,103.5,023,,GB3SK,HIGH,,OFF,"12.5 K",,,,,,", CANTERBURY, , JO01MH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
250,"51.2300 ",FM,Minus,0,"50.7300 ",OFF,103.5,023,,GB3SL,HIGH,,OFF,"12.5 K",,,,,,", KILSYTH, , IO75XX, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
251,"434.9250 ",FM,Minus,0,"433.3250 ",OFF,103.5,023,,GB3SM,HIGH,,OFF,"12.5 K",,,,,,", STOKE ON TRENT, , IO93BA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
252,"145.1250 ",FM,Minus,0,"145.7250 ",OFF,71.9,023,,GB3SN,HIGH,,OFF,"12.5 K",,,,,,", ALTON HANTS, , IO91LC, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
253,"434.6000 ",FM,Minus,0,"433.0000 ",OFF,71.9,023,,GB3SO,HIGH,,OFF,"12.5 K",,,,,,", SUTTON ON SEA, , JO03DH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
254,"434.7000 ",FM,Minus,0,"433.1000 ",OFF,94.8,023,,GB3SP,HIGH,,OFF,"12.5 K",,,,,,", PEMBROKE, , IO71OQ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
255,"145.0000 ",FM,Minus,0,"145.6000 ",OFF,67.0,023,,GB3SS,HIGH,,OFF,"12.5 K",,,,,,", ELGIN MORAY, , IO87MO, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
256,"434.8250 ",FM,Minus,0,"433.2250 ",OFF,103.5,023,,GB3ST,HIGH,,OFF,"12.5 K",,,,,,", STOKE ON TRENT, , IO83WA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
257,"145.1125 ",FM,Minus,0,"145.7125 ",OFF,77.0,023,,GB3SW,HIGH,,OFF,"12.5 K",,,,,,", SIDMOUTH, , IO80JR, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
258,"51.2900 ",FM,Minus,0,"50.7900 ",OFF,103.5,023,,GB3SX,HIGH,,OFF,"12.5 K",,,,,,", STOKE ON TRENT, , IO93BA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
259,"434.7500 ",FM,Minus,0,"433.1500 ",OFF,71.9,023,,GB3SY,HIGH,,OFF,"12.5 K",,,,,,", BARNSLEY, , IO93HN, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
260,"434.9750 ",FM,Minus,0,"433.3750 ",OFF,71.9,023,,GB3SZ,HIGH,,OFF,"12.5 K",,,,,,", BOURNEMOUTH, , IO90BR, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
261,"145.1375 ",FM,Minus,0,"145.7375 ",OFF,67.0,023,,GB3TA,HIGH,,OFF,"12.5 K",,,,,,", TAMWORTH, , IO92DP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
262,"434.6750 ",FM,Minus,0,"433.0750 ",OFF,118.8,023,,GB3TD,HIGH,,OFF,"12.5 K",,,,,,", SWINDON, , IO91DL, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
263,"434.8000 ",FM,Minus,0,"433.2000 ",OFF,103.5,023,,GB3TF,HIGH,,OFF,"12.5 K",,,,,,", LITTLE WENLOCK, , IO82RP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
264,"434.9750 ",FM,Minus,0,"433.3750 ",OFF,67.0,023,,GB3TH,HIGH,,OFF,"12.5 K",,,,,,", TAMWORTH, , IO92DP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
265,"434.9000 ",FM,Minus,0,"433.3000 ",OFF,118.8,023,,GB3TJ,HIGH,,OFF,"12.5 K",,,,,,", CORBRIDGE, , IO85XA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
266,"145.0125 ",FM,Minus,0,"145.6125 ",OFF,77.0,023,,GB3TO,HIGH,,OFF,"12.5 K",,,,,,", NORTHAMPTON, , IO92NE, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
267,"145.1250 ",FM,Minus,0,"145.7250 ",OFF,82.5,023,,GB3TP,HIGH,,OFF,"12.5 K",,,,,,", KEIGHLEY, , IO93BV, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
268,"145.0500 ",FM,Minus,0,"145.6500 ",OFF,94.8,023,,GB3TR,HIGH,,OFF,"12.5 K",,,,,,", TORQUAY, , IO80FM, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
269,"434.7750 ",FM,Minus,0,"433.1750 ",OFF,118.8,023,,GB3TS,HIGH,,OFF,"12.5 K",,,,,,", SUNDERLAND, , IO94GX, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
270,"434.8250 ",FM,Minus,0,"433.2250 ",OFF,77.0,023,,GB3TU,HIGH,,OFF,"12.5 K",,,,,,", TRING HERTS, , IO91PS, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
271,"145.1250 ",FM,Minus,0,"145.7250 ",OFF,118.8,023,,GB3TW,HIGH,,OFF,"12.5 K",,,,,,", GATESHEAD, , IO94EW, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
272,"29.5500 ",FM,Minus,0,"29.6500 ",OFF,94.8,023,,GB3TX,HIGH,,OFF,"12.5 K",,,,,,", NORWICH, , JO02PP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
273,"51.2800 ",FM,Minus,0,"50.7800 ",OFF,110.9,023,,GB3TY,HIGH,,OFF,"12.5 K",,,,,,", CARRICKFERGUS, , IO74BS, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
274,"434.7000 ",FM,Minus,0,"433.1000 ",OFF,118.8,023,,GB3UB,HIGH,,OFF,"12.5 K",,,,,,", BATH AVON, , IO81UJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
275,"434.6250 ",FM,Minus,0,"433.0250 ",OFF,67.0,023,,GB3UI,HIGH,,OFF,"12.5 K",,,,,,", BIRMIMGHAM, , IO92CK, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
276,"438.4625 ",FM,Minus,0,"430.8625 ",OFF,103.5,023,,GB3UK,HIGH,,OFF,"12.5 K",,,,,,", CHELTENHAM, , IO81XW, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
